Date,USDGBP=X-Open,USDGBP=X-Close,USDGBP=X-Rets
2005-03-08,0.5221700072288513,0.5222200155258179,-9.57655586806205e-05
2005-03-09,0.5184800028800964,0.5185099840164185,-5.7823386357106076e-05
2005-03-10,0.5199900269508362,0.5200999975204468,-0.00021146356071690507
2005-03-11,0.5198299884796143,0.5198000073432922,5.767655117827627e-05
2005-03-14,0.518750011920929,0.51910001039505,-0.0006744683333110737
2005-03-15,0.5224699974060059,0.5225200057029724,-9.571057494506078e-05
2005-03-16,0.5226600170135498,0.5226799845695496,-3.82029884476232e-05
2005-03-17,0.5188300013542175,0.5188599824905396,-5.778438030072578e-05
2005-03-18,0.5194799900054932,0.5194299817085266,9.62707036541771e-05
2005-03-21,0.5208899974822998,0.5200700163841248,0.0015754327867562924
2005-03-22,0.5273100137710571,0.52742999792099,-0.0002275141724412852
2005-03-23,0.5303599834442139,0.5303400158882141,3.764977093376312e-05
2005-03-24,0.534500002861023,0.5345900058746338,-0.00016837312684254643
2005-03-25,0.5352699756622314,0.5352200269699097,9.331930655157275e-05
2005-03-28,0.5346199870109558,0.5342699885368347,0.0006548821574462726
2005-03-29,0.5357599854469299,0.5358200073242188,-0.0001120250056113524
2005-03-30,0.5331599712371826,0.5331599712371826,0.0
2005-03-31,0.5326799750328064,0.5326499938964844,5.6285164605066286e-05
2005-04-01,0.5292699933052063,0.5292400121688843,5.6647809042884825e-05
2005-04-04,0.5320799946784973,0.5307599902153015,0.0024839207418691925
2005-04-05,0.5329099893569946,0.5329599976539612,-9.383564151845271e-05
2005-04-06,0.5319399833679199,0.5319399833679199,0.0
2005-04-07,0.5320600271224976,0.5320600271224976,0.0
2005-04-08,0.534529983997345,0.5345600247383118,-5.6198712417575236e-05
2005-04-11,0.5312100052833557,0.5301100015640259,0.002072898100699717
2005-04-12,0.5290200114250183,0.5290200114250183,0.0
2005-04-13,0.5287600159645081,0.5287600159645081,0.0
2005-04-14,0.5279800295829773,0.527899980545044,0.00015162525536785543
2005-04-15,0.5319700241088867,0.5320600271224976,-0.00016917381933219484
2005-04-18,0.5279800295829773,0.5282099843025208,-0.00043544195675730165
2005-04-19,0.5250700116157532,0.5251299738883972,-0.00011419210347901569
2005-04-20,0.521589994430542,0.521589994430542,0.0
2005-04-21,0.5212699770927429,0.5212699770927429,0.0
2005-04-22,0.523829996585846,0.523829996585846,0.0
2005-04-25,0.5217000246047974,0.5224699974060059,-0.0014748037667012325
2005-04-26,0.5231500267982483,0.5231199860572815,5.7424451825794766e-05
2005-04-27,0.5246899724006653,0.5247399806976318,-9.530564066091705e-05
2005-04-28,0.5253499746322632,0.5253499746322632,0.0
2005-04-29,0.5241600275039673,0.5241600275039673,0.0
2005-05-02,0.5246000289916992,0.5236999988555908,0.0017171235969581841
2005-05-03,0.5277000069618225,0.5277600288391113,-0.00011373595459339053
2005-05-04,0.5281199812889099,0.5280699729919434,9.469564977637771e-05
2005-05-05,0.5257300138473511,0.5257300138473511,0.0
2005-05-06,0.5256500244140625,0.5256199836730957,5.715133266211748e-05
2005-05-09,0.5289899706840515,0.5286499857902527,0.0006429123699955895
2005-05-10,0.5306699872016907,0.5305600166320801,0.00020725115122433152
2005-05-11,0.5303400158882141,0.5302500128746033,0.00016972253441197905
2005-05-12,0.5337899923324585,0.5337600111961365,5.616811621144303e-05
2005-05-13,0.5366500020027161,0.536620020866394,5.586876683601361e-05
2005-05-16,0.5410100221633911,0.5406299829483032,0.0007027092728273774
2005-05-17,0.5437999963760376,0.5437700152397156,5.5134172530327255e-05
2005-05-18,0.545229971408844,0.5452600121498108,-5.5095858609095105e-05
2005-05-19,0.5436000227928162,0.5436000227928162,0.0
2005-05-20,0.5449000000953674,0.5448099970817566,0.00016518709390333914
2005-05-23,0.5473200082778931,0.546779990196228,0.00098714582994286
2005-05-24,0.5466600060462952,0.5466600060462952,0.0
2005-05-25,0.5473499894142151,0.5473799705505371,-5.4773574170678815e-05
2005-05-26,0.5459700226783752,0.5459700226783752,0.0
2005-05-27,0.5493599772453308,0.5493299961090088,5.457615352198698e-05
2005-05-30,0.5484600067138672,0.548009991645813,0.0008208434229758998
2005-05-31,0.5483099818229675,0.5483700037002563,-0.0001094610609130604
2005-06-01,0.5501499772071838,0.5501499772071838,0.0
2005-06-02,0.5524299740791321,0.5525199770927429,-0.00016290876109718147
2005-06-03,0.5507500171661377,0.5507500171661377,0.0
2005-06-06,0.5510200262069702,0.5508999824523926,0.0002178810696042437
2005-06-07,0.5484600067138672,0.5482199788093567,0.00043773555004511197
2005-06-08,0.5454599857330322,0.5454599857330322,0.0
2005-06-09,0.548009991645813,0.5481299757957458,-0.000218921221697812
2005-06-10,0.5491799712181091,0.5492100119590759,-5.469959018997833e-05
2005-06-13,0.5518800020217896,0.5516300201416016,0.0004530668130662907
2005-06-14,0.5530700087547302,0.5530700087547302,0.0
2005-06-15,0.5536500215530396,0.5536800026893616,-5.415031774267091e-05
2005-06-16,0.548520028591156,0.5484899878501892,5.476839869103932e-05
2005-06-17,0.5486699938774109,0.5486699938774109,0.0
2005-06-20,0.547980010509491,0.5460000038146973,0.0036198263787154132
2005-06-21,0.5486400127410889,0.5486699938774109,-5.4644787979070856e-05
2005-06-22,0.5469599962234497,0.5470499992370605,-0.00016453782723618727
2005-06-23,0.5491799712181091,0.5491799712181091,0.0
2005-06-24,0.5508099794387817,0.5507799983024597,5.44324783906983e-05
2005-06-27,0.5484899878501892,0.5482199788093567,0.0004923982720980341
2005-06-28,0.5477700233459473,0.5468699932098389,0.0016444316402002674
2005-06-29,0.5501499772071838,0.5503000020980835,-0.0002726609925947545
2005-06-30,0.5531600117683411,0.5534600019454956,-0.0005421737918806112
2005-07-01,0.5585299730300903,0.5585700273513794,-7.171125466395392e-05
2005-07-04,0.5682500004768372,0.5653200149536133,0.005169494620244937
2005-07-05,0.5680199861526489,0.5680500268936157,-5.288536908607565e-05
2005-07-06,0.5688300132751465,0.5688300132751465,0.0
2005-07-07,0.5709099769592285,0.5707799792289734,0.00022772860549812916
2005-07-08,0.5737900137901306,0.5738199949264526,-5.224969475888468e-05
2005-07-11,0.5751799941062927,0.5751799941062927,0.0
2005-07-12,0.5692200064659119,0.5691800117492676,7.026478570058629e-05
2005-07-13,0.5627800226211548,0.5627800226211548,0.0
2005-07-14,0.5670899748802185,0.5670199990272522,0.0001234022355239351
2005-07-15,0.5688599944114685,0.5688300132751465,5.270528197727554e-05
2005-07-18,0.5709999799728394,0.5711299777030945,-0.00022764087386526017
2005-07-19,0.5723400115966797,0.5723400115966797,0.0
2005-07-20,0.5758000016212463,0.5758399963378906,-6.945697740826276e-05
2005-07-21,0.5743200182914734,0.5743799805641174,-0.00010440023114519866
2005-07-22,0.5702599883079529,0.5702199935913086,7.013663947708865e-05
2005-07-25,0.5757399797439575,0.5750399827957153,0.0012165610409682146
2005-07-26,0.5727999806404114,0.5726400017738342,0.00027933173291226984
2005-07-27,0.5756700038909912,0.5756700038909912,0.0
2005-07-28,0.5736899971961975,0.5736899971961975,0.0
2005-07-29,0.5696099996566772,0.5695400238037109,0.00012285625530117518
2005-08-01,0.5699300169944763,0.5687599778175354,0.0020550625614619514
2005-08-02,0.5655500292778015,0.5655500292778015,0.0
2005-08-03,0.5646200180053711,0.5645899772644043,5.320665084395087e-05
2005-08-04,0.5623300075531006,0.5624899864196777,-0.00028445238973898575
2005-08-05,0.5615100264549255,0.5614500045776367,0.00010689940102456216
2005-08-08,0.5630599856376648,0.5621799826622009,0.0015641164190091023
2005-08-09,0.5604400038719177,0.5603500008583069,0.00016060638197076387
2005-08-10,0.5593500137329102,0.5593199729919434,5.370795914874084e-05
2005-08-11,0.5566700100898743,0.5567299723625183,-0.00010771020953301408
2005-08-12,0.5516899824142456,0.5517200231552124,-5.4450731500659805e-05
2005-08-15,0.5508099794387817,0.5509300231933594,-0.0002179166677544154
2005-08-16,0.5526099801063538,0.5525799989700317,5.425517222730059e-05
2005-08-17,0.5527600049972534,0.5527600049972534,0.0
2005-08-18,0.5535299777984619,0.5535299777984619,0.0
2005-08-19,0.557200014591217,0.557200014591217,0.0
2005-08-22,0.5565400123596191,0.5570700168609619,-0.0009518673996342603
2005-08-23,0.5551499724388123,0.5551499724388123,0.0
2005-08-24,0.5552800297737122,0.5552800297737122,0.0
2005-08-25,0.5555199980735779,0.555429995059967,0.00016202892004861603
2005-08-26,0.5547199845314026,0.5547500252723694,-5.415331772595724e-05
2005-08-29,0.5543199777603149,0.5553699731826782,-0.0018924128038231788
2005-08-30,0.5566400289535522,0.5566400289535522,0.0
2005-08-31,0.5600000023841858,0.559939980506897,0.00010718766766659157
2005-09-01,0.5545700192451477,0.5545099973678589,0.00010823723527316978
2005-09-02,0.5457000136375427,0.5456699728965759,5.505143323546786e-05
2005-09-05,0.5435400009155273,0.5428000092506409,0.0013623575904683008
2005-09-06,0.5426200032234192,0.5426499843597412,-5.525101895878301e-05
2005-09-07,0.543179988861084,0.543179988861084,0.0
2005-09-08,0.5443699955940247,0.5444499850273132,-0.00014692866563092096
2005-09-09,0.5446299910545349,0.5446599721908569,-5.5047117555808346e-05
2005-09-12,0.5430099964141846,0.5436300039291382,-0.0011411462527417058
2005-09-13,0.5490599870681763,0.5491499900817871,-0.00016390857064676263
2005-09-14,0.548550009727478,0.5486099720001221,-0.00010930452022014574
2005-09-15,0.5485799908638,0.5485799908638,0.0
2005-09-16,0.5531899929046631,0.5532199740409851,-5.419534752040883e-05
2005-09-19,0.5551499724388123,0.5528799891471863,0.0040973377003559
2005-09-20,0.5546600222587585,0.5546600222587585,0.0
2005-09-22,0.5548499822616577,0.5562700033187866,-0.002556018879450959
2005-09-23,0.5580400228500366,0.5580999851226807,-0.00010744579044460064
2005-09-26,0.56427001953125,0.5631600022315979,0.0019691114071655838
2005-09-27,0.5622400045394897,0.5621500015258789,0.00016009216253701547
2005-09-28,0.5658299922943115,0.5659000277519226,-0.0001237670759985989
2005-09-29,0.5652899742126465,0.5652300119400024,0.00010607910242147753
2005-09-30,0.5686299800872803,0.5685399770736694,0.0001582929855507181
2005-10-03,0.5674700140953064,0.5666999816894531,0.001357878496226826
2005-10-04,0.5701599717140198,0.570609986782074,-0.0007889672901114509
2005-10-05,0.5687299966812134,0.5687000155448914,5.271732942986051e-05
2005-10-06,0.5652899742126465,0.5653200149536133,-5.3140766951827353e-05
2005-10-07,0.5626500248908997,0.5625900030136108,0.00010668279808265177
2005-10-10,0.5686699748039246,0.5679200291633606,0.0013196416417164927
2005-10-11,0.5700600147247314,0.5701299905776978,-0.00012274419654395132
2005-10-12,0.5729299783706665,0.5729299783706665,0.0
2005-10-13,0.5707100033760071,0.5706800222396851,5.2534428470759065e-05
2005-10-14,0.5699999928474426,0.5698999762535095,0.00017548310711626777
2005-10-17,0.566510021686554,0.5653200149536133,0.002102801892355481
2005-10-18,0.5705199837684631,0.5704200267791748,0.0001752186593861924
2005-10-19,0.5720499753952026,0.5719799995422363,0.00012233220210401262
2005-10-20,0.5672500133514404,0.5671200156211853,0.0002291981055634627
2005-10-21,0.5636000037193298,0.5636000037193298,0.0
2005-10-24,0.5659599900245667,0.5653899908065796,0.0010076444528637654
2005-10-25,0.5653600096702576,0.5653200149536133,7.074453565993134e-05
2005-10-26,0.5606300234794617,0.560509979724884,0.0002141458777552733
2005-10-27,0.5631600022315979,0.5630900263786316,0.0001242634428923506
2005-10-28,0.560509979724884,0.5605700016021729,-0.00010707867118474775
2005-10-31,0.5634099841117859,0.5637900233268738,-0.0006743066482964677
2005-11-01,0.5653899908065796,0.5653600096702576,5.302876200115169e-05
2005-11-02,0.5666999816894531,0.5666400194168091,0.00010581515280764512
2005-11-03,0.5630300045013428,0.5630300045013428,0.0
2005-11-04,0.5645300149917603,0.5645300149917603,0.0
2005-11-07,0.5718200206756592,0.571399986743927,0.0007348261015492456
2005-11-08,0.5736899971961975,0.5735899806022644,0.00017435429210288758
2005-11-09,0.5737900137901306,0.573889970779419,-0.00017418965371004296
2005-11-10,0.573390007019043,0.573390007019043,0.0
2005-11-11,0.5747799873352051,0.57464998960495,0.00022619512874634106
2005-11-14,0.5738599896430969,0.5744500160217285,-0.0010276431062094633
2005-11-15,0.575469970703125,0.5755100250244141,-6.960037785873811e-05
2005-11-16,0.5758699774742126,0.5758000016212463,0.00012152066880711008
2005-11-17,0.5817999839782715,0.5817700028419495,5.153301764089379e-05
2005-11-18,0.5814300179481506,0.5814300179481506,0.0
2005-11-21,0.5824499726295471,0.5828499794006348,-0.0006865301695100617
2005-11-22,0.5826500058174133,0.5827199816703796,-0.0001200920802864165
2005-11-23,0.5809599757194519,0.5808899998664856,0.00012045591861491795
2005-11-24,0.5806900262832642,0.5806900262832642,0.0
2005-11-25,0.5806499719619751,0.5805500149726868,0.00017216154092304032
2005-11-28,0.5835700035095215,0.5828499794006348,0.001234588245900655
2005-11-29,0.5785700082778931,0.578540027141571,5.182071784194509e-05
2005-11-30,0.5824800133705139,0.5824499726295471,5.157518706615462e-05
2005-12-01,0.5777000188827515,0.5777300000190735,-5.1896066119579056e-05
2005-12-02,0.5769299864768982,0.5770300030708313,-0.0001733449947822525
2005-12-05,0.5772299766540527,0.5767300128936768,0.0008665184169083528
2005-12-06,0.5740900039672852,0.574180006980896,-0.00015676280480555715
2005-12-07,0.573889970779419,0.5738199949264526,0.00012193995895123445
2005-12-08,0.5763999819755554,0.5763400197029114,0.00010403434011271305
2005-12-09,0.570609986782074,0.5707399845123291,-0.00022779644120871065
2005-12-12,0.5708100199699402,0.5697399973869324,0.0018763278780439552
2005-12-13,0.5636000037193298,0.563510000705719,0.00015970582010420512
2005-12-14,0.5649099946022034,0.5649399757385254,-5.3071004321039356e-05
2005-12-15,0.564490020275116,0.5645300149917603,-7.084855079927537e-05
2005-12-16,0.566569983959198,0.5664799809455872,0.00015886856994465367
2005-12-19,0.5641400218009949,0.5640199780464172,0.00021281335102643636
2005-12-20,0.5671499967575073,0.5673400163650513,-0.00033498683482962357
2005-12-21,0.5692499876022339,0.5692800283432007,-5.277110054728121e-05
2005-12-22,0.5732600092887878,0.5731599926948547,0.00017448508228006624
2005-12-23,0.5753700137138367,0.575469970703125,-0.00017371136021197259
2005-12-26,0.5766699910163879,0.5769000053405762,-0.0003987869448111771
2005-12-27,0.5777300000190735,0.5778300166130066,-0.00017310497549814641
2005-12-28,0.5781000256538391,0.578029990196228,0.00012115498557525533
2005-12-29,0.5815600156784058,0.5814999938011169,0.00010321372388862164
2005-12-30,0.5796399712562561,0.5796399712562561,0.0
2006-01-02,0.5808200240135193,0.5811600089073181,-0.0005851820063485355
2006-01-03,0.5817300081253052,0.5816699862480164,0.00010318356134154623
2006-01-04,0.5721799731254578,0.5718899965286255,0.000506921098767384
2006-01-05,0.5690500140190125,0.5690500140190125,0.0
2006-01-06,0.5697000026702881,0.5697000026702881,0.0
2006-01-09,0.5652899742126465,0.5647199749946594,0.0010088393765565144
2006-01-10,0.5664799809455872,0.5666999816894531,-0.000388289157740589
2006-01-11,0.5666999816894531,0.5667300224304199,-5.300855079649345e-05
2006-01-12,0.5660600066184998,0.5660300254821777,5.296599294920659e-05
2006-01-13,0.5680199861526489,0.5678899884223938,0.00022888738321228929
2006-01-16,0.5625200271606445,0.5625900030136108,-0.00012438935069429392
2006-01-17,0.5660899877548218,0.5661200284957886,-5.3065668988396365e-05
2006-01-18,0.5659300088882446,0.5658699870109558,0.00010606445937901522
2006-01-19,0.5674399733543396,0.5674700140953064,-5.2939424810846625e-05
2006-01-20,0.5691800117492676,0.5691499710083008,5.2780373756023004e-05
2006-01-23,0.5640199780464172,0.5646499991416931,-0.001116395710782538
2006-01-24,0.559689998626709,0.5597500205039978,-0.00010723553977088607
2006-01-25,0.560699999332428,0.560699999332428,0.0
2006-01-26,0.5605700016021729,0.560509979724884,0.00010707867118474565
2006-01-27,0.5613200068473816,0.5613600015640259,-7.124864852233872e-05
2006-01-30,0.5650399923324585,0.5657100081443787,-0.0011850822729213566
2006-01-31,0.5659000277519226,0.5659000277519226,0.0
2006-02-01,0.5621799826622009,0.5622400045394897,-0.00010676060196189143
2006-02-02,0.5634400248527527,0.5634099841117859,5.331808268167877e-05
2006-02-03,0.5622699856758118,0.5622400045394897,5.332302352130569e-05
2006-02-06,0.5672100186347961,0.5673099756240845,-0.00017621018589848445
2006-02-07,0.5725700259208679,0.572380006313324,0.000331926466551169
2006-02-08,0.5725100040435791,0.5725399851799011,-5.236651082663617e-05
2006-02-09,0.574180006980896,0.5742800235748291,-0.000174175141537235
2006-02-10,0.5725700259208679,0.5728700160980225,-0.0005237990169868964
2006-02-13,0.5734599828720093,0.573199987411499,0.00045348311043172726
2006-02-14,0.5737599730491638,0.5736899971961975,0.00012196758877098256
2006-02-15,0.5759699940681458,0.5759999752044678,-5.2051940811878686e-05
2006-02-16,0.5746099948883057,0.5746099948883057,0.0
2006-02-17,0.574940025806427,0.5748800039291382,0.00010440221215677114
2006-02-20,0.5737599730491638,0.5738599896430969,-0.00017430263926694966
2006-02-21,0.5732300281524658,0.5730999708175659,0.00022691081202583753
2006-02-22,0.5728399753570557,0.5727699995040894,0.0001221634842379346
2006-02-23,0.573390007019043,0.573390007019043,0.0
2006-02-24,0.5706800222396851,0.5707100033760071,-5.253442847071e-05
2006-02-27,0.5745099782943726,0.5732300281524658,0.002230384347190217
2006-02-28,0.5747500061988831,0.5747500061988831,0.0
2006-03-01,0.5701900124549866,0.5700600147247314,0.0002280161854323518
2006-03-02,0.571590006351471,0.5714300274848938,0.0002799231210056793
2006-03-03,0.5704200267791748,0.5702900290489197,0.00022792423044532914
2006-03-06,0.5682100057601929,0.5695099830627441,-0.002285233416061405
2006-03-07,0.5714300274848938,0.5714600086212158,-5.246547853550199e-05
2006-03-08,0.5759000182151794,0.5758699774742126,5.216447916865392e-05
2006-03-09,0.5757700204849243,0.5757700204849243,0.0
2006-03-10,0.5761399865150452,0.5760999917984009,6.942081061778122e-05
2006-03-13,0.5788000226020813,0.5792700052261353,-0.0008116653372635425
2006-03-14,0.5760700106620789,0.5760999917984009,-5.2042903850540454e-05
2006-03-15,0.5724800229072571,0.572409987449646,0.00012234442970930366
2006-03-16,0.5721499919891357,0.5721799731254578,-5.239946037050485e-05
2006-03-17,0.5692800283432007,0.5692200064659119,0.0001054402731828589
2006-03-20,0.5695400238037109,0.5693100094795227,0.0004039413805041248
2006-03-21,0.5697000026702881,0.569570004940033,0.00022821232886139497
2006-03-22,0.5718200206756592,0.5717200040817261,0.00017492451864004643
2006-03-23,0.5724400281906128,0.5724800229072571,-6.98646453474305e-05
2006-03-24,0.5767300128936768,0.5766000151634216,0.0002254302370409641
2006-03-27,0.5740200281143188,0.5738599896430969,0.000278841812355186
2006-03-28,0.5722799897193909,0.5726100206375122,-0.000576528617207385
2006-03-29,0.5737199783325195,0.5737199783325195,0.0
2006-03-30,0.5763000249862671,0.5763000249862671,0.0
2006-03-31,0.572380006313324,0.572380006313324,0.0
2006-04-03,0.5753700137138367,0.575469970703125,-0.00017371136021197259
2006-04-04,0.5747799873352051,0.5747100114822388,0.00012175112984845037
2006-04-05,0.5696700215339661,0.5696700215339661,0.0
2006-04-06,0.5705500245094299,0.5705500245094299,0.0
2006-04-07,0.5709099769592285,0.5708699822425842,7.005678517700295e-05
2006-04-10,0.5735899806022644,0.573360025882721,0.0004009847357329405
2006-04-11,0.5739200115203857,0.5736200213432312,0.0005228404681269359
2006-04-12,0.5715299844741821,0.5715600252151489,-5.256058703876372e-05
2006-04-13,0.5709699988365173,0.5709999799728394,-5.250774868910191e-05
2006-04-14,0.5704799890518188,0.5704200267791748,0.00010511398346441347
2006-04-17,0.5698000192642212,0.5705199837684631,-0.0012627413322461058
2006-04-18,0.5651299953460693,0.5649999976158142,0.00023005801392424977
2006-04-19,0.560509979724884,0.5605400204658508,-5.3593935986589104e-05
2006-04-20,0.5580700039863586,0.5580400228500366,5.372433829711512e-05
2006-04-21,0.5624300241470337,0.5624300241470337,0.0
2006-04-24,0.559469997882843,0.560949981212616,-0.002641838271644314
2006-04-25,0.559469997882843,0.5595300197601318,-0.00010727770580884245
2006-04-26,0.5593199729919434,0.5593199729919434,0.0
2006-04-27,0.5601900219917297,0.560259997844696,-0.00012490669252253377
2006-04-28,0.5549700260162354,0.5549700260162354,0.0
2006-05-01,0.5481899976730347,0.5476499795913696,0.0009855784358698365
2006-05-02,0.5478600263595581,0.5478600263595581,0.0
2006-05-03,0.5439800024032593,0.5437700152397156,0.00038609453044599455
2006-05-04,0.5436300039291382,0.5436300039291382,0.0
2006-05-05,0.5399900078773499,0.5399600267410278,5.552319157113939e-05
2006-05-08,0.5372300148010254,0.5377500057220459,-0.0009674430252655861
2006-05-09,0.5381600260734558,0.5381799936294556,-3.710269178241203e-05
2006-05-10,0.5354200005531311,0.5354499816894531,-5.5993980272082004e-05
2006-05-11,0.5369099974632263,0.5368800163269043,5.584171196385619e-05
2006-05-12,0.5304499864578247,0.5304999947547913,-9.42707910629879e-05
2006-05-15,0.5263400077819824,0.527679979801178,-0.002542594555828415
2006-05-16,0.5329599976539612,0.5329599976539612,0.0
2006-05-17,0.5301700234413147,0.5298299789428711,0.0006415934138557054
2006-05-18,0.5312600135803223,0.5312100052833557,9.413592123195563e-05
2006-05-19,0.5282099843025208,0.5281800031661987,5.6761492792895047e-05
2006-05-22,0.5326799750328064,0.5319100022315979,0.0014465154696367024
2006-05-23,0.5305299758911133,0.5304800271987915,9.415310357717526e-05
2006-05-24,0.5327699780464172,0.5327399969100952,5.6275655854212464e-05
2006-05-25,0.5344700217247009,0.5343899726867676,0.0001497839539351442
2006-05-26,0.5331900119781494,0.5331599712371826,5.634311707719677e-05
2006-05-29,0.5380399823188782,0.5377200245857239,0.0005948496700664498
2006-05-30,0.5377799868583679,0.5376600027084351,0.00022313499887435714
2006-05-31,0.5314099788665771,0.5314300060272217,-3.768612572267179e-05
2006-06-01,0.5343300104141235,0.5343000292778015,5.6111348579517415e-05
2006-06-02,0.5358499884605408,0.5357900261878967,0.00011190749111082642
2006-06-05,0.5309299826622009,0.5312899947166443,-0.0006778484229162628
2006-06-06,0.5344399809837341,0.5343599915504456,0.0001496808298905811
2006-06-07,0.5374000072479248,0.5373700261116028,5.579079319154995e-05
2006-06-08,0.5384399890899658,0.5384399890899658,0.0
2006-06-09,0.5424799919128418,0.5425599813461304,-0.00014744052828442024
2006-06-12,0.5436000227928162,0.5432699918746948,0.0006073052413094908
2006-06-13,0.5430099964141846,0.5429499745368958,0.00011054160181866327
2006-06-14,0.5452899932861328,0.5453199744224548,-5.4980492049875764e-05
2006-06-15,0.5420799851417542,0.5420299768447876,9.225687200660454e-05
2006-06-16,0.5401300191879272,0.5405399799346924,-0.000758715920242294
2006-06-19,0.539929986000061,0.5409799814224243,-0.0019427996489509596
2006-06-20,0.543179988861084,0.5432100296020508,-5.530378678723308e-05
2006-06-21,0.5424500107765198,0.5424799919128418,-5.526833298983185e-05
2006-06-22,0.5420100092887878,0.5419800281524658,5.531625807271409e-05
2006-06-23,0.5469300150871277,0.5469300150871277,0.0
2006-06-26,0.5495700240135193,0.5493000149726868,0.0004914303542493392
2006-06-27,0.5483700037002563,0.5483999848365784,-5.4671693505178345e-05
2006-06-28,0.5491200089454651,0.5491799712181091,-0.00010919106580462398
2006-06-29,0.550059974193573,0.5500900149345398,-5.461208248173002e-05
2006-06-30,0.5469899773597717,0.5469599962234497,5.4812627731688064e-05
2006-07-03,0.5412399768829346,0.5408300161361694,0.0007577342852593202
2006-07-04,0.542739987373352,0.5427700281143188,-5.534862054855609e-05
2006-07-05,0.541949987411499,0.5420100092887878,-0.00011074555801479739
2006-07-06,0.5447800159454346,0.5447499752044678,5.514440395119546e-05
2006-07-07,0.544219970703125,0.544219970703125,0.0
2006-07-10,0.5405399799346924,0.5401300191879272,0.0007587159202422624
2006-07-11,0.542680025100708,0.5425599813461304,0.00022122987422898782
2006-07-12,0.5420100092887878,0.5419800281524658,5.531625807271409e-05
2006-07-13,0.5449399948120117,0.5449299812316895,1.8375733881306988e-05
2006-07-14,0.5421800017356873,0.5421800017356873,0.0
2006-07-17,0.5438899993896484,0.544510006904602,-0.001139300952650794
2006-07-18,0.5494499802589417,0.5495700240135193,-0.00021845599641201808
2006-07-19,0.5477700233459473,0.5477700233459473,0.0
2006-07-20,0.5425900220870972,0.5426200032234192,-5.52540718024574e-05
2006-07-21,0.5407500267028809,0.5407500267028809,0.0
2006-07-24,0.5376600027084351,0.5380100011825562,-0.0006507543860227048
2006-07-25,0.5406699776649475,0.5406299829483032,7.397524853298936e-05
2006-07-26,0.543150007724762,0.543179988861084,-5.519710663217856e-05
2006-07-27,0.5392000079154968,0.5392600297927856,-0.00011131034113856582
2006-07-28,0.5381799936294556,0.5382099747657776,-5.5706829699461484e-05
2006-07-31,0.5368300080299377,0.5361899733543396,0.0011929596141872045
2006-08-01,0.5352699756622314,0.5352699756622314,0.0
