Date,^GSPC-Open,^GSPC-Close,^GSPC-Rets
2005-07-05,1194.43994140625,1194.43994140625,0.0
2005-07-06,1204.989990234375,1204.989990234375,0.0
2005-07-07,1194.93994140625,1194.93994140625,0.0
2005-07-08,1197.8699951171875,1197.8699951171875,0.0
2005-07-11,1211.8599853515625,1211.8599853515625,0.0
2005-07-12,1219.43994140625,1219.43994140625,0.0
2005-07-13,1222.2099609375,1222.2099609375,0.0
2005-07-14,1223.2900390625,1223.2900390625,0.0
2005-07-15,1226.5,1226.5,0.0
2005-07-18,1227.9200439453125,1227.9200439453125,0.0
2005-07-19,1221.1300048828125,1221.1300048828125,0.0
2005-07-20,1229.3499755859375,1229.3499755859375,0.0
2005-07-21,1235.199951171875,1235.199951171875,0.0
2005-07-22,1227.0400390625,1227.0400390625,0.0
2005-07-25,1233.6800537109375,1233.6800537109375,0.0
2005-07-26,1229.030029296875,1229.030029296875,0.0
2005-07-27,1231.1600341796875,1231.1600341796875,0.0
2005-07-28,1236.7900390625,1236.7900390625,0.0
2005-07-29,1243.719970703125,1243.719970703125,0.0
2005-08-01,1234.1800537109375,1234.1800537109375,0.0
2005-08-02,1235.3499755859375,1235.3499755859375,0.0
2005-08-03,1244.1199951171875,1244.1199951171875,0.0
2005-08-04,1245.0400390625,1245.0400390625,0.0
2005-08-05,1235.8599853515625,1235.8599853515625,0.0
2005-08-08,1226.4200439453125,1226.4200439453125,0.0
2005-08-09,1223.1300048828125,1223.1300048828125,0.0
2005-08-10,1231.3800048828125,1231.3800048828125,0.0
2005-08-11,1229.1300048828125,1229.1300048828125,0.0
2005-08-12,1237.81005859375,1237.81005859375,0.0
2005-08-15,1230.4000244140625,1230.3900146484375,8.135408113736091e-06
2005-08-16,1233.8699951171875,1233.8699951171875,0.0
2005-08-17,1219.3399658203125,1219.3399658203125,0.0
2005-08-18,1220.239990234375,1220.239990234375,0.0
2005-08-19,1219.02001953125,1219.02001953125,0.0
2005-08-22,1219.7099609375,1219.7099609375,0.0
2005-08-23,1221.72998046875,1221.72998046875,0.0
2005-08-24,1217.5699462890625,1217.5899658203125,-1.6442067028833767e-05
2005-08-25,1209.5899658203125,1209.5899658203125,0.0
2005-08-26,1212.4000244140625,1212.3699951171875,2.4768779418026455e-05
2005-08-29,1205.0999755859375,1205.0999755859375,0.0
2005-08-30,1212.280029296875,1212.280029296875,0.0
2005-08-31,1208.4100341796875,1208.4100341796875,0.0
2005-09-01,1220.3299560546875,1220.3299560546875,0.0
2005-09-02,1221.5899658203125,1221.5899658203125,0.0
2005-09-06,1218.02001953125,1218.02001953125,0.0
2005-09-07,1233.3900146484375,1233.3900146484375,0.0
2005-09-08,1236.3599853515625,1236.3599853515625,0.0
2005-09-09,1231.6700439453125,1231.6700439453125,0.0
2005-09-12,1241.47998046875,1241.47998046875,0.0
2005-09-13,1240.5699462890625,1240.56005859375,7.970316181031843e-06
2005-09-14,1231.199951171875,1231.199951171875,0.0
2005-09-15,1227.1600341796875,1227.1600341796875,0.0
2005-09-16,1228.4200439453125,1227.72998046875,0.0005619066326241069
2005-09-19,1237.9100341796875,1237.9100341796875,0.0
2005-09-20,1231.02001953125,1231.02001953125,0.0
2005-09-21,1221.3399658203125,1221.3399658203125,0.0
2005-09-22,1210.199951171875,1210.199951171875,0.0
2005-09-23,1214.6199951171875,1214.6199951171875,0.0
2005-09-26,1215.2900390625,1215.2900390625,0.0
2005-09-27,1215.6300048828125,1215.6300048828125,0.0
2005-09-28,1215.6600341796875,1215.6600341796875,0.0
2005-09-29,1216.8900146484375,1216.8900146484375,0.0
2005-09-30,1227.6800537109375,1227.6800537109375,0.0
2005-10-03,1228.81005859375,1228.81005859375,0.0
2005-10-04,1226.699951171875,1226.699951171875,0.0
2005-10-05,1214.469970703125,1214.469970703125,0.0
2005-10-06,1196.3900146484375,1196.3900146484375,0.0
2005-10-07,1191.489990234375,1191.489990234375,0.0
2005-10-10,1195.9000244140625,1195.9000244140625,0.0
2005-10-11,1187.3299560546875,1187.3299560546875,0.0
2005-10-12,1184.8699951171875,1184.8699951171875,0.0
2005-10-13,1177.6800537109375,1177.6800537109375,0.0
2005-10-14,1176.8399658203125,1176.8399658203125,0.0
2005-10-17,1186.5699462890625,1186.5699462890625,0.0
2005-10-18,1190.0999755859375,1190.0999755859375,0.0
2005-10-19,1178.1400146484375,1178.1400146484375,0.0
2005-10-20,1195.760009765625,1195.760009765625,0.0
2005-10-21,1177.800048828125,1177.800048828125,0.0
2005-10-24,1179.5899658203125,1179.5899658203125,0.0
2005-10-25,1199.3800048828125,1199.3800048828125,0.0
2005-10-26,1196.5400390625,1196.5400390625,0.0
2005-10-27,1191.3800048828125,1191.3800048828125,0.0
2005-10-28,1178.9000244140625,1178.9000244140625,0.0
2005-10-31,1198.4100341796875,1198.4100341796875,0.0
2005-11-01,1207.010009765625,1207.010009765625,0.0
2005-11-02,1202.760009765625,1202.760009765625,0.0
2005-11-03,1214.760009765625,1214.760009765625,0.0
2005-11-04,1219.93994140625,1219.93994140625,0.0
2005-11-07,1220.1400146484375,1220.1400146484375,0.0
2005-11-08,1222.81005859375,1222.81005859375,0.0
2005-11-09,1218.5899658203125,1218.5899658203125,0.0
2005-11-10,1220.6500244140625,1220.6500244140625,0.0
2005-11-11,1230.9599609375,1230.9599609375,0.0
2005-11-14,1234.719970703125,1234.719970703125,0.0
2005-11-15,1233.760009765625,1233.760009765625,0.0
2005-11-16,1229.010009765625,1229.010009765625,0.0
2005-11-17,1231.2099609375,1231.2099609375,0.0
2005-11-18,1242.800048828125,1242.800048828125,0.0
2005-11-21,1248.27001953125,1248.27001953125,0.0
2005-11-22,1254.8499755859375,1254.8499755859375,0.0
2005-11-23,1261.22998046875,1261.22998046875,0.0
2005-11-25,1265.6099853515625,1265.6099853515625,0.0
2005-11-28,1268.25,1268.25,0.0
2005-11-29,1257.4599609375,1257.4599609375,0.0
2005-11-30,1257.47998046875,1257.47998046875,0.0
2005-12-01,1249.47998046875,1249.47998046875,0.0
2005-12-02,1264.6700439453125,1264.6700439453125,0.0
2005-12-05,1265.0799560546875,1265.0799560546875,0.0
2005-12-06,1262.0899658203125,1262.0899658203125,0.0
2005-12-07,1263.699951171875,1263.699951171875,0.0
2005-12-08,1257.3699951171875,1257.3699951171875,0.0
2005-12-09,1255.8399658203125,1255.8399658203125,0.0
2005-12-12,1259.3699951171875,1259.3699951171875,0.0
2005-12-13,1260.4300537109375,1260.4300537109375,0.0
2005-12-14,1267.4300537109375,1267.4300537109375,0.0
2005-12-15,1272.739990234375,1272.739990234375,0.0
2005-12-16,1270.93994140625,1270.93994140625,0.0
2005-12-19,1267.3199462890625,1267.3199462890625,0.0
2005-12-20,1259.9200439453125,1259.9200439453125,0.0
2005-12-21,1259.6199951171875,1259.6199951171875,0.0
2005-12-22,1262.7900390625,1262.7900390625,0.0
2005-12-23,1268.1199951171875,1268.1199951171875,0.0
2005-12-27,1268.6600341796875,1268.6600341796875,0.0
2005-12-28,1256.5400390625,1256.5400390625,0.0
2005-12-29,1258.1700439453125,1258.1700439453125,0.0
2005-12-30,1254.4200439453125,1254.4200439453125,0.0
2006-01-03,1248.2900390625,1248.2900390625,0.0
2006-01-04,1268.800048828125,1268.800048828125,0.0
2006-01-05,1273.4599609375,1273.4599609375,0.0
2006-01-06,1273.47998046875,1273.47998046875,0.0
2006-01-09,1285.449951171875,1285.449951171875,0.0
2006-01-10,1290.1500244140625,1290.1500244140625,0.0
2006-01-11,1289.719970703125,1289.68994140625,2.328385010486221e-05
2006-01-12,1294.1800537109375,1294.1800537109375,0.0
2006-01-13,1286.06005859375,1286.06005859375,0.0
2006-01-17,1287.6099853515625,1287.6099853515625,0.0
2006-01-18,1282.9300537109375,1282.9300537109375,0.0
2006-01-19,1277.9300537109375,1277.9300537109375,0.0
2006-01-20,1285.0400390625,1285.0400390625,0.0
2006-01-23,1261.489990234375,1261.489990234375,0.0
2006-01-24,1263.8199462890625,1263.8199462890625,0.0
2006-01-25,1266.8599853515625,1266.8599853515625,0.0
2006-01-26,1264.6800537109375,1264.6800537109375,0.0
2006-01-27,1273.8299560546875,1273.8299560546875,0.0
2006-01-30,1283.719970703125,1283.719970703125,0.0
2006-01-31,1285.199951171875,1285.18994140625,7.78851928576592e-06
2006-02-01,1280.0799560546875,1280.0799560546875,0.0
2006-02-02,1282.4599609375,1282.4599609375,0.0
2006-02-03,1270.8399658203125,1270.8399658203125,0.0
2006-02-06,1264.030029296875,1264.030029296875,0.0
2006-02-07,1265.02001953125,1265.02001953125,0.0
2006-02-08,1254.780029296875,1254.780029296875,0.0
2006-02-09,1265.6500244140625,1265.6500244140625,0.0
2006-02-10,1263.8199462890625,1263.780029296875,3.158489680044203e-05
2006-02-13,1266.989990234375,1266.989990234375,0.0
2006-02-14,1262.8599853515625,1262.8599853515625,0.0
2006-02-15,1275.530029296875,1275.530029296875,0.0
2006-02-16,1280.0,1280.0,0.0
2006-02-17,1289.3800048828125,1289.3800048828125,0.0
2006-02-21,1287.239990234375,1287.239990234375,0.0
2006-02-22,1283.030029296875,1283.030029296875,0.0
2006-02-23,1292.6700439453125,1292.6700439453125,0.0
2006-02-24,1287.7900390625,1287.7900390625,0.0
2006-02-27,1289.4300537109375,1289.4300537109375,0.0
2006-02-28,1294.1199951171875,1294.1199951171875,0.0
2006-03-01,1280.6600341796875,1280.6600341796875,0.0
2006-03-02,1291.239990234375,1291.239990234375,0.0
2006-03-03,1289.1400146484375,1289.1400146484375,0.0
2006-03-06,1287.22998046875,1287.22998046875,0.0
2006-03-07,1278.260009765625,1278.260009765625,0.0
2006-03-08,1275.8800048828125,1275.8800048828125,0.0
2006-03-09,1278.469970703125,1278.469970703125,0.0
2006-03-10,1272.22998046875,1272.22998046875,0.0
2006-03-13,1281.5799560546875,1281.4200439453125,0.00012478510306870882
2006-03-14,1284.1300048828125,1284.1300048828125,0.0
2006-03-15,1297.47998046875,1297.47998046875,0.0
2006-03-16,1303.02001953125,1303.02001953125,0.0
2006-03-17,1305.3299560546875,1305.3299560546875,0.0
2006-03-20,1307.25,1307.25,0.0
2006-03-21,1305.0799560546875,1305.0799560546875,0.0
2006-03-22,1297.22998046875,1297.22998046875,0.0
2006-03-23,1305.0400390625,1305.0400390625,0.0
2006-03-24,1301.6700439453125,1301.6700439453125,0.0
2006-03-27,1302.949951171875,1302.949951171875,0.0
2006-03-28,1301.6099853515625,1301.6099853515625,0.0
2006-03-29,1293.22998046875,1293.22998046875,0.0
2006-03-30,1302.8900146484375,1302.8900146484375,0.0
2006-03-31,1300.25,1300.25,0.0
2006-04-03,1302.8800048828125,1294.8699951171875,0.006166902243188092
2006-04-04,1297.81005859375,1297.81005859375,0.0
2006-04-05,1305.9300537109375,1305.9300537109375,0.0
2006-04-06,1311.56005859375,1311.56005859375,0.0
2006-04-07,1309.0400390625,1309.0400390625,0.0
2006-04-10,1295.510009765625,1295.5,7.726535665422348e-06
2006-04-11,1296.5999755859375,1296.6199951171875,-1.543990211130155e-05
2006-04-12,1286.5699462890625,1286.5699462890625,0.0
2006-04-13,1288.1199951171875,1288.1199951171875,0.0
2006-04-17,1289.1199951171875,1289.1199951171875,0.0
2006-04-18,1285.3299560546875,1285.3299560546875,0.0
2006-04-19,1307.6500244140625,1307.280029296875,0.0002829866283663299
2006-04-20,1309.9300537109375,1309.9300537109375,0.0
2006-04-21,1311.4599609375,1311.4599609375,0.0
2006-04-24,1311.280029296875,1311.280029296875,0.0
2006-04-25,1308.1099853515625,1308.1099853515625,0.0
2006-04-26,1301.739990234375,1301.739990234375,0.0
2006-04-27,1305.4100341796875,1305.4100341796875,0.0
2006-04-28,1309.719970703125,1309.719970703125,0.0
2006-05-01,1310.6099853515625,1310.6099853515625,0.0
2006-05-02,1305.18994140625,1305.18994140625,0.0
2006-05-03,1313.2099609375,1313.2099609375,0.0
2006-05-04,1307.8499755859375,1308.1199951171875,-0.00020643932096541548
2006-05-05,1312.25,1312.25,0.0
2006-05-08,1325.760009765625,1325.760009765625,0.0
2006-05-09,1324.6600341796875,1324.6600341796875,0.0
2006-05-10,1324.5699462890625,1325.1400146484375,-0.0004302873722593395
2006-05-11,1322.6300048828125,1322.8499755859375,-0.00016629927669530218
2006-05-12,1305.8800048828125,1305.9200439453125,-3.066012845900204e-05
2006-05-15,1291.18994140625,1291.239990234375,-3.876103472787236e-05
2006-05-16,1294.5,1294.5,0.0
2006-05-17,1291.72998046875,1292.0799560546875,-0.00027089886382954673
2006-05-18,1270.25,1270.3199462890625,-5.506346257649794e-05
2006-05-19,1261.81005859375,1261.81005859375,0.0
2006-05-22,1267.030029296875,1267.030029296875,0.0
2006-05-23,1262.06005859375,1262.0699462890625,-7.8345372809383e-06
2006-05-24,1256.56005859375,1256.5799560546875,-1.5834741257463855e-05
2006-05-25,1258.4100341796875,1258.5699462890625,-0.00012706665196468618
2006-05-26,1272.7099609375,1272.8800048828125,-0.0001335988496565522
2006-05-30,1280.0400390625,1280.1600341796875,-9.373885934107795e-05
2006-05-31,1259.3800048828125,1259.8699951171875,-0.00038899691618837296
2006-06-01,1270.050048828125,1270.0899658203125,-3.14289700256978e-05
2006-06-02,1285.7099609375,1285.7099609375,0.0
2006-06-05,1288.1600341796875,1288.219970703125,-4.652770424762833e-05
2006-06-06,1265.22998046875,1265.2900390625,-4.746739270801452e-05
2006-06-07,1263.6099853515625,1263.8499755859375,-0.00018990626067701388
2006-06-08,1256.0799560546875,1256.1500244140625,-5.578180336820617e-05
2006-06-09,1257.9300537109375,1257.9300537109375,0.0
2006-06-12,1252.27001953125,1252.300048828125,-2.397960213275051e-05
2006-06-13,1236.0799560546875,1237.43994140625,-0.001099635778147266
2006-06-14,1223.6600341796875,1223.68994140625,-2.44404983859141e-05
2006-06-15,1230.010009765625,1230.0400390625,-2.4413565805902264e-05
2006-06-16,1256.1600341796875,1256.1600341796875,0.0
2006-06-19,1251.5400390625,1251.5400390625,0.0
2006-06-20,1240.1199951171875,1240.1300048828125,-8.071577965939769e-06
2006-06-21,1240.0899658203125,1240.1199951171875,-2.4215124807504945e-05
2006-06-22,1251.9200439453125,1252.199951171875,-0.00022355736008978347
2006-06-23,1245.5899658203125,1245.5999755859375,-8.036132017615092e-06
2006-06-26,1244.5,1244.5,0.0
2006-06-27,1250.550048828125,1250.56005859375,-8.004258265473611e-06
2006-06-28,1238.989990234375,1239.199951171875,-0.00016944701008933234
2006-06-29,1245.93994140625,1246.0,-4.820228029075187e-05
2006-06-30,1272.8599853515625,1272.8699951171875,-7.86396491521421e-06
2006-07-03,1270.06005859375,1270.199951171875,-0.00011014036179655704
2006-07-05,1280.050048828125,1280.18994140625,-0.00010928083210780754
2006-07-06,1270.5799560546875,1270.9100341796875,-0.00025975166388551656
2006-07-07,1274.0799560546875,1274.0799560546875,0.0
2006-07-10,1265.4599609375,1265.47998046875,-1.581983904306401e-05
2006-07-11,1267.260009765625,1267.3399658203125,-6.309165587006213e-05
2006-07-12,1272.3900146484375,1272.4300537109375,-3.146710685055361e-05
2006-07-13,1258.5799560546875,1258.5999755859375,-1.590631722335509e-05
2006-07-14,1242.2900390625,1242.280029296875,8.057543437743266e-06
2006-07-17,1236.199951171875,1236.199951171875,0.0
2006-07-18,1234.47998046875,1234.489990234375,-8.108454735260163e-06
2006-07-19,1236.739990234375,1236.8599853515625,-9.702063265355279e-05
2006-07-20,1259.81005859375,1259.81005859375,0.0
2006-07-21,1249.1199951171875,1249.1300048828125,-8.013421895332546e-06
2006-07-24,1240.25,1240.2900390625,-3.2282536764538504e-05
2006-07-25,1260.9100341796875,1260.9100341796875,0.0
2006-07-26,1268.8699951171875,1268.8800048828125,-7.888693232198348e-06
2006-07-27,1268.199951171875,1268.4000244140625,-0.00015774914809429212
2006-07-28,1263.1500244140625,1263.199951171875,-3.952481509008851e-05
2006-07-31,1278.530029296875,1278.550048828125,-1.5658118352779096e-05
2006-08-01,1278.530029296875,1276.6600341796875,0.0014636840349130167
2006-08-02,1270.72998046875,1270.9200439453125,-0.00014955912504953497
2006-08-03,1278.219970703125,1277.4100341796875,0.0006338449220010151
2006-08-04,1280.260009765625,1280.27001953125,-7.818510629066532e-06
2006-08-07,1279.31005859375,1279.3599853515625,-3.902555387084545e-05
2006-08-08,1275.6700439453125,1275.77001953125,-7.836796750184927e-05
2006-08-09,1271.1300048828125,1271.47998046875,-0.0002752884556923589
2006-08-10,1265.719970703125,1265.949951171875,-0.00018168282317959232
2006-08-11,1271.6400146484375,1271.81005859375,-0.00013371125099314256
2006-08-14,1266.6700439453125,1266.739990234375,-5.521908268823553e-05
2006-08-15,1268.18994140625,1268.2099609375,-1.5785784593332692e-05
2006-08-16,1285.27001953125,1285.5799560546875,-0.000241115995007403
2006-08-17,1295.3699951171875,1295.4300537109375,-4.6362970996443285e-05
2006-08-18,1297.47998046875,1297.47998046875,0.0
2006-08-21,1302.300048828125,1302.300048828125,0.0
2006-08-22,1297.52001953125,1297.52001953125,0.0
2006-08-23,1298.72998046875,1298.8199462890625,-6.926975256315272e-05
2006-08-24,1292.969970703125,1292.989990234375,-1.5483249201741647e-05
2006-08-25,1295.9200439453125,1296.06005859375,-0.00010803682361341997
2006-08-28,1295.0899658203125,1295.0899658203125,0.0
2006-08-29,1301.5699462890625,1301.780029296875,-0.000161394365136149
2006-08-30,1303.699951171875,1304.280029296875,-0.00044484860996647297
2006-08-31,1304.25,1305.3699951171875,-0.0008583588323579101
2006-09-01,1303.800048828125,1303.8199462890625,-1.526101270513688e-05
2006-09-05,1310.93994140625,1311.010009765625,-5.34475185999505e-05
2006-09-06,1313.0400390625,1313.25,-0.00015989166072625082
2006-09-07,1300.2099609375,1300.260009765625,-3.84921408015182e-05
2006-09-08,1294.02001953125,1294.02001953125,0.0
2006-09-11,1298.8599853515625,1298.9200439453125,-4.623839823494166e-05
2006-09-12,1299.530029296875,1299.5400390625,-7.70257466079865e-06
2006-09-13,1312.739990234375,1313.0,-0.00019804684960576606
2006-09-14,1318.0,1318.0699462890625,-5.306861388667535e-05
2006-09-15,1316.280029296875,1316.280029296875,0.0
2006-09-18,1319.8499755859375,1319.6600341796875,0.00014392171719377196
2006-09-19,1321.1700439453125,1321.1800537109375,-7.576411342304101e-06
2006-09-20,1318.280029296875,1317.6400146484375,0.00048561007188735277
2006-09-21,1324.8900146484375,1325.1800537109375,-0.00021889161884513668
2006-09-22,1318.030029296875,1318.030029296875,0.0
2006-09-25,1314.780029296875,1314.780029296875,0.0
2006-09-26,1326.3499755859375,1326.3699951171875,-1.5093588069247745e-05
2006-09-27,1336.1199951171875,1336.3499755859375,-0.00017211079775553877
2006-09-28,1336.56005859375,1336.5899658203125,-2.2376018024160236e-05
2006-09-29,1339.1500244140625,1338.8800048828125,0.00020165534307752664
2006-10-02,1335.8199462890625,1335.8499755859375,-2.2479795599265318e-05
2006-10-03,1331.3199462890625,1331.3199462890625,0.0
2006-10-04,1333.81005859375,1334.1099853515625,-0.0002248393910879772
2006-10-05,1349.8399658203125,1350.199951171875,-0.00026665187535195
2006-10-06,1353.219970703125,1353.219970703125,0.0
2006-10-09,1349.5799560546875,1349.5899658203125,-7.416921434984145e-06
2006-10-10,1350.6199951171875,1350.6600341796875,-2.9644510801321745e-05
2006-10-11,1353.280029296875,1353.4200439453125,-0.00010345782301229827
2006-10-12,1349.93994140625,1349.949951171875,-7.414943589084503e-06
2006-10-13,1362.8199462890625,1362.8299560546875,-7.3448652494811175e-06
2006-10-16,1365.6099853515625,1365.6199951171875,-7.329859218426563e-06
2006-10-17,1369.050048828125,1369.06005859375,-7.311441273207805e-06
2006-10-18,1363.9300537109375,1364.050048828125,-8.797360153270478e-05
2006-10-19,1365.949951171875,1365.800048828125,0.00010974821553972307
2006-10-20,1366.93994140625,1366.9599609375,-1.464540178169111e-05
2006-10-23,1368.5799560546875,1368.5999755859375,-1.462785184044865e-05
2006-10-24,1377.02001953125,1377.02001953125,0.0
2006-10-25,1377.3599853515625,1377.3800048828125,-1.453460676608136e-05
2006-10-26,1382.2099609375,1382.219970703125,-7.241829869182139e-06
2006-10-27,1388.8900146484375,1389.0799560546875,-0.00013674835116946296
2006-10-30,1377.300048828125,1377.3399658203125,-2.8981639690160728e-05
2006-10-31,1377.9300537109375,1377.9300537109375,0.0
2006-11-01,1377.760009765625,1377.93994140625,-0.00013058870273892692
2006-11-02,1367.43994140625,1367.81005859375,-0.00027062768650685875
2006-11-03,1367.31005859375,1367.3399658203125,-2.1872800026816133e-05
2006-11-06,1364.27001953125,1364.300048828125,-2.2011013918550042e-05
2006-11-07,1379.75,1379.780029296875,-2.1764066023848342e-05
2006-11-08,1382.5,1382.8399658203125,-0.00024587633074213015
2006-11-09,1385.4300537109375,1385.719970703125,-0.0002092394786936641
2006-11-10,1378.3299560546875,1378.3299560546875,0.0
2006-11-13,1380.5799560546875,1380.9000244140625,-0.00023180929289509268
2006-11-14,1384.3599853515625,1384.4200439453125,-4.3382712331055414e-05
2006-11-15,1392.9100341796875,1393.219970703125,-0.00022248532851866696
